Class,Id,Label
step3,XAFENFIFEDY,XAFENFIFEDY
step3,XAFENFEY,XAFENFEY
step3,XAFENFEDY,XAFENFEDY
step3,XAFENFIFEY,XAFENFIFEY
step3,XAY,XAY
step3,XAFENY,XAFENY
step3,XAFY,XAFY
step3,XAFENFDY,XAFENFDY
step3,XAFEY,XAFEY
step3,XAFENFIY,XAFENFIY
step3,XAFENFIFY,XAFENFIFY
step3,XAFENFY,XAFENFY
