Class,Id,Label
step9,XAFNFNIY,XAFNFNIY
step9,XAFNFNY,XAFNFNY
step9,XAFNY,XAFNY
step9,XAY,XAY
step9,XAFNFY,XAFNFY
step9,XAFNFNIFY,XAFNFNIFY
step9,XAFNFNIFEFIFEY,XAFNFNIFEFIFEY
step9,XAFNFNIFEFY,XAFNFNIFEFY
step9,XAFNFNIFEY,XAFNFNIFEY
step9,XAFY,XAFY
step9,XAFNFNIFEFIY,XAFNFNIFEFIY
step9,XAFNFNIFEFIFY,XAFNFNIFEFIFY
