Class,Id,Label
step5,XAFENFIFEDY,XAFENFIFEDY
step5,XAFENFIFEY,XAFENFIFEY
step5,XAY,XAY
step5,XAFENY,XAFENY
step5,XAFY,XAFY
step5,XAFEY,XAFEY
step5,XAFENFIY,XAFENFIY
step5,XAFENFIFY,XAFENFIFY
step5,XAFENFY,XAFENFY
