Class,Id,Label
step6,XAFNFNIY,XAFNFNIY
step6,XAFNFNIFEIFEY,XAFNFNIFEIFEY
step6,XAFNFNY,XAFNFNY
step6,XAY,XAY
step6,XAFNY,XAFNY
step6,XAFNFY,XAFNFY
step6,XAFNFNIFEDY,XAFNFNIFEDY
step6,XAFNFNIFEFIFEY,XAFNFNIFEFIFEY
step6,XAFNFNIFY,XAFNFNIFY
step6,XAFNFNIFEFY,XAFNFNIFEFY
step6,XAFNFNIFEY,XAFNFNIFEY
step6,XAFY,XAFY
step6,XAFNFNIFEFIY,XAFNFNIFEFIY
step6,XAFNFNIFEFIFY,XAFNFNIFEFIFY
