Class,Id,Label
step7,XAFENFIFEDY,XAFENFIFEDY
step7,XAFENFIFEY,XAFENFIFEY
step7,XAY,XAY
step7,XAFENY,XAFENY
step7,XAFY,XAFY
step7,XAFEY,XAFEY
step7,XAFENFIY,XAFENFIY
step7,XAFENFIFY,XAFENFIFY
step7,XAFENFY,XAFENFY
