Class,Id,Label
step4,XAFENFIFEDY,XAFENFIFEDY
step4,XAFENFIFEY,XAFENFIFEY
step4,XAY,XAY
step4,XAFENY,XAFENY
step4,XAFY,XAFY
step4,XAFEY,XAFEY
step4,XAFENFIY,XAFENFIY
step4,XAFENFIFY,XAFENFIFY
step4,XAFENFY,XAFENFY
