Class,Id,Label
step8,XAFENFIFEDY,XAFENFIFEDY
step8,XAFENFIFEY,XAFENFIFEY
step8,XAY,XAY
step8,XAFENY,XAFENY
step8,XAFY,XAFY
step8,XAFEY,XAFEY
step8,XAFENFIY,XAFENFIY
step8,XAFENFIFY,XAFENFIFY
step8,XAFENFY,XAFENFY
