Class,Id,Label
step6,XAFENFIFEDY,XAFENFIFEDY
step6,XAFENFIFEY,XAFENFIFEY
step6,XAY,XAY
step6,XAFENY,XAFENY
step6,XAFY,XAFY
step6,XAFEY,XAFEY
step6,XAFENFIY,XAFENFIY
step6,XAFENFIFY,XAFENFIFY
step6,XAFENFY,XAFENFY
