Class,Id,Label
step4,XAFNFNIY,XAFNFNIY
step4,XAFNFNIFEIFEY,XAFNFNIFEIFEY
step4,XAFNFNY,XAFNFNY
step4,XAFNY,XAFNY
step4,XAY,XAY
step4,XAFNFY,XAFNFY
step4,XAFNFNIFEDY,XAFNFNIFEDY
step4,XAFNFNIFEFIFEY,XAFNFNIFEFIFEY
step4,XAFNFNIFY,XAFNFNIFY
step4,XAFNFNIFEFY,XAFNFNIFEFY
step4,XAFNFNIFNIFEY,XAFNFNIFNIFEY
step4,XAFNFNIFEY,XAFNFNIFEY
step4,XAFY,XAFY
step4,XAFNFNIFEFIY,XAFNFNIFEFIY
step4,XAFNFNIFEFIFY,XAFNFNIFEFIFY
